Common Name	Description	NCBI GeneID	Gene Type	Protein Count	RNA Type	Symbol	Taxonomic ID	Taxonomic Name	Transcript Accession	Transcript CDS Sequence Accession	Transcript CDS Order	Transcript CDS Orientation	Transcript CDS Start	Transcript CDS Stop	Transcript Count	Transcript Ensembl Transcript	Transcript Genomic Accession 	Transcript Genomic Exons Order	Transcript Genomic Exons Orientation	Transcript Genomic Exons Start	Transcript Genomic Exons Stop	Transcript Genomic Order	Transcript Genomic Orientation	Transcript Genomic Start	Transcript Genomic Stop	Transcript Genomic Seq Name	Transcript Transcript Length	Transcript Transcript Name	Transcript Protein Accession	Transcript Protein Ensembl Protein	Transcript Protein Isoform	Transcript Protein Length	Transcript Protein Mature Peptide Accession	Transcript Protein Mature Peptide Length	Transcript Protein Mature Peptide Name	Transcript Protein Name	Transcript Select Category	Transcript Type
	syndecan 3	117868170	PROTEIN_CODING	1		SDC3	31138	Trachemys scripta elegans	XM_034753883.1	XM_034753883.1			144	1349	1		NC_048317.1	1		14859663	14859892		minus	14674105	14859892	Chromosome 20 Reference CAS_Tse_1.0 Primary Assembly	2536		XP_034609774.1			401				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	117868170	PROTEIN_CODING	1		SDC3	31138	Trachemys scripta elegans	XM_034753883.1	XM_034753883.1			144	1349	1		NC_048317.1	2		14685997	14686114		minus	14674105	14859892	Chromosome 20 Reference CAS_Tse_1.0 Primary Assembly	2536		XP_034609774.1			401				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	117868170	PROTEIN_CODING	1		SDC3	31138	Trachemys scripta elegans	XM_034753883.1	XM_034753883.1			144	1349	1		NC_048317.1	3		14683857	14684413		minus	14674105	14859892	Chromosome 20 Reference CAS_Tse_1.0 Primary Assembly	2536		XP_034609774.1			401				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	117868170	PROTEIN_CODING	1		SDC3	31138	Trachemys scripta elegans	XM_034753883.1	XM_034753883.1			144	1349	1		NC_048317.1	4		14675739	14676015		minus	14674105	14859892	Chromosome 20 Reference CAS_Tse_1.0 Primary Assembly	2536		XP_034609774.1			401				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	117868170	PROTEIN_CODING	1		SDC3	31138	Trachemys scripta elegans	XM_034753883.1	XM_034753883.1			144	1349	1		NC_048317.1	5		14674105	14675458		minus	14674105	14859892	Chromosome 20 Reference CAS_Tse_1.0 Primary Assembly	2536		XP_034609774.1			401				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	1		23183385	23183521		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	2		23183147	23183286		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	3		23182473	23183017		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	4		23156643	23156760		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	5		23154589	23155202		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	6		23152402	23152693		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Chinese pangolin	syndecan 3	118912285	PROTEIN_CODING	1		SDC3	143292	Manis pentadactyla	XM_036885165.2	XM_036885165.2			1	2013	1		NC_080022.1	7		23147499	23151493		minus	23147499	23183521	Chromosome 4 Reference mManPen7.hap1	5841		XP_036741060.2			670				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691003.1	XM_054691003.1			13	1338	2		NW_023605305.1	1		17841924	17842073		minus	17806000	17842073	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	7039	transcript variant X1	XP_054546978.1		isoform X1	441				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691003.1	XM_054691003.1			13	1338	2		NW_023605305.1	2		17816390	17816507		minus	17806000	17842073	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	7039	transcript variant X1	XP_054546978.1		isoform X1	441				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691003.1	XM_054691003.1			13	1338	2		NW_023605305.1	3		17814897	17815507		minus	17806000	17842073	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	7039	transcript variant X1	XP_054546978.1		isoform X1	441				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691003.1	XM_054691003.1			13	1338	2		NW_023605305.1	4		17812789	17813080		minus	17806000	17842073	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	7039	transcript variant X1	XP_054546978.1		isoform X1	441				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691003.1	XM_054691003.1			13	1338	2		NW_023605305.1	5		17806000	17811867		minus	17806000	17842073	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	7039	transcript variant X1	XP_054546978.1		isoform X1	441				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691004.1	XM_054691004.1			91	1293	2		NW_023605305.1	1		17823488	17823592		minus	17806000	17823592	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	6994	transcript variant X2	XP_054546979.1		isoform X2	400				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691004.1	XM_054691004.1			91	1293	2		NW_023605305.1	2		17816390	17816507		minus	17806000	17823592	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	6994	transcript variant X2	XP_054546979.1		isoform X2	400				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691004.1	XM_054691004.1			91	1293	2		NW_023605305.1	3		17814897	17815507		minus	17806000	17823592	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	6994	transcript variant X2	XP_054546979.1		isoform X2	400				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691004.1	XM_054691004.1			91	1293	2		NW_023605305.1	4		17812789	17813080		minus	17806000	17823592	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	6994	transcript variant X2	XP_054546979.1		isoform X2	400				syndecan-3		PROTEIN_CODING_MODEL
Iberian mole	syndecan 3	119236106	PROTEIN_CODING	2		SDC3	50954	Talpa occidentalis	XM_054691004.1	XM_054691004.1			91	1293	2		NW_023605305.1	5		17806000	17811867		minus	17806000	17823592	NW_023605305 Unplaced Scaffold Reference MPIMG_talOcc4v2.1 Primary Assembly	6994	transcript variant X2	XP_054546979.1		isoform X2	400				syndecan-3		PROTEIN_CODING_MODEL
green monkey	syndecan 3	119618137	PROTEIN_CODING	1		SDC3	60711	Chlorocebus sabaeus	XM_037990818.1	XM_037990818.1			166	1494	1		NW_023666033.1	1		14724784	14725086		minus	14685587	14725086	NW_023666033 Unplaced Scaffold Reference Vero_WHO_p1.0	5219		XP_037846746.1			442				syndecan-3		PROTEIN_CODING_MODEL
green monkey	syndecan 3	119618137	PROTEIN_CODING	1		SDC3	60711	Chlorocebus sabaeus	XM_037990818.1	XM_037990818.1			166	1494	1		NW_023666033.1	2		14694701	14694818		minus	14685587	14725086	NW_023666033 Unplaced Scaffold Reference Vero_WHO_p1.0	5219		XP_037846746.1			442				syndecan-3		PROTEIN_CODING_MODEL
green monkey	syndecan 3	119618137	PROTEIN_CODING	1		SDC3	60711	Chlorocebus sabaeus	XM_037990818.1	XM_037990818.1			166	1494	1		NW_023666033.1	3		14692642	14693255		minus	14685587	14725086	NW_023666033 Unplaced Scaffold Reference Vero_WHO_p1.0	5219		XP_037846746.1			442				syndecan-3		PROTEIN_CODING_MODEL
green monkey	syndecan 3	119618137	PROTEIN_CODING	1		SDC3	60711	Chlorocebus sabaeus	XM_037990818.1	XM_037990818.1			166	1494	1		NW_023666033.1	4		14690399	14690690		minus	14685587	14725086	NW_023666033 Unplaced Scaffold Reference Vero_WHO_p1.0	5219		XP_037846746.1			442				syndecan-3		PROTEIN_CODING_MODEL
green monkey	syndecan 3	119618137	PROTEIN_CODING	1		SDC3	60711	Chlorocebus sabaeus	XM_037990818.1	XM_037990818.1			166	1494	1		NW_023666033.1	5		14685587	14689478		minus	14685587	14725086	NW_023666033 Unplaced Scaffold Reference Vero_WHO_p1.0	5219		XP_037846746.1			442				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	119711097	PROTEIN_CODING	1		SDC3	1094192	Motacilla alba alba	XM_038160862.1	XM_038160862.1			142	1404	1		NC_052038.1	1		1084988	1085218		minus	1042183	1085218	Chromosome 23 Reference Motacilla_alba_V1.0_pri Primary Assembly	1458		XP_038016790.1			420				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	119711097	PROTEIN_CODING	1		SDC3	1094192	Motacilla alba alba	XM_038160862.1	XM_038160862.1			142	1404	1		NC_052038.1	2		1046407	1046524		minus	1042183	1085218	Chromosome 23 Reference Motacilla_alba_V1.0_pri Primary Assembly	1458		XP_038016790.1			420				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	119711097	PROTEIN_CODING	1		SDC3	1094192	Motacilla alba alba	XM_038160862.1	XM_038160862.1			142	1404	1		NC_052038.1	3		1045321	1045937		minus	1042183	1085218	Chromosome 23 Reference Motacilla_alba_V1.0_pri Primary Assembly	1458		XP_038016790.1			420				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	119711097	PROTEIN_CODING	1		SDC3	1094192	Motacilla alba alba	XM_038160862.1	XM_038160862.1			142	1404	1		NC_052038.1	4		1043485	1043755		minus	1042183	1085218	Chromosome 23 Reference Motacilla_alba_V1.0_pri Primary Assembly	1458		XP_038016790.1			420				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	119711097	PROTEIN_CODING	1		SDC3	1094192	Motacilla alba alba	XM_038160862.1	XM_038160862.1			142	1404	1		NC_052038.1	5		1042183	1042403		minus	1042183	1085218	Chromosome 23 Reference Motacilla_alba_V1.0_pri Primary Assembly	1458		XP_038016790.1			420				syndecan-3		PROTEIN_CODING_MODEL
Eurasian river otter	syndecan 3	125098119	PROTEIN_CODING	1		SDC3	9657	Lutra lutra	XM_047726569.1	XM_047726569.1			211	1539	1		NC_062281.1	1		174580048	174580395		plus	174580048	174617116	Chromosome 4 Reference mLutLut1.2 Primary Assembly	5404		XP_047582525.1			442				syndecan-3		PROTEIN_CODING_MODEL
Eurasian river otter	syndecan 3	125098119	PROTEIN_CODING	1		SDC3	9657	Lutra lutra	XM_047726569.1	XM_047726569.1			211	1539	1		NC_062281.1	2		174607807	174607924		plus	174580048	174617116	Chromosome 4 Reference mLutLut1.2 Primary Assembly	5404		XP_047582525.1			442				syndecan-3		PROTEIN_CODING_MODEL
Eurasian river otter	syndecan 3	125098119	PROTEIN_CODING	1		SDC3	9657	Lutra lutra	XM_047726569.1	XM_047726569.1			211	1539	1		NC_062281.1	3		174609589	174610202		plus	174580048	174617116	Chromosome 4 Reference mLutLut1.2 Primary Assembly	5404		XP_047582525.1			442				syndecan-3		PROTEIN_CODING_MODEL
Eurasian river otter	syndecan 3	125098119	PROTEIN_CODING	1		SDC3	9657	Lutra lutra	XM_047726569.1	XM_047726569.1			211	1539	1		NC_062281.1	4		174611977	174612268		plus	174580048	174617116	Chromosome 4 Reference mLutLut1.2 Primary Assembly	5404		XP_047582525.1			442				syndecan-3		PROTEIN_CODING_MODEL
Eurasian river otter	syndecan 3	125098119	PROTEIN_CODING	1		SDC3	9657	Lutra lutra	XM_047726569.1	XM_047726569.1			211	1539	1		NC_062281.1	5		174613085	174617116		plus	174580048	174617116	Chromosome 4 Reference mLutLut1.2 Primary Assembly	5404		XP_047582525.1			442				syndecan-3		PROTEIN_CODING_MODEL
Whooping crane	syndecan 3	129195940	PROTEIN_CODING	1		SDC3	9117	Grus americana	XM_054802657.1	XM_054802657.1			131	1384	1		NC_072874.1	1		6360674	6360890		minus	6311786	6360890	Chromosome 23 Reference bGruAme1.mat Primary Assembly	7474		XP_054658632.1			417				syndecan-3		PROTEIN_CODING_MODEL
Whooping crane	syndecan 3	129195940	PROTEIN_CODING	1		SDC3	9117	Grus americana	XM_054802657.1	XM_054802657.1			131	1384	1		NC_072874.1	2		6321961	6322078		minus	6311786	6360890	Chromosome 23 Reference bGruAme1.mat Primary Assembly	7474		XP_054658632.1			417				syndecan-3		PROTEIN_CODING_MODEL
Whooping crane	syndecan 3	129195940	PROTEIN_CODING	1		SDC3	9117	Grus americana	XM_054802657.1	XM_054802657.1			131	1384	1		NC_072874.1	3		6320896	6321506		minus	6311786	6360890	Chromosome 23 Reference bGruAme1.mat Primary Assembly	7474		XP_054658632.1			417				syndecan-3		PROTEIN_CODING_MODEL
Whooping crane	syndecan 3	129195940	PROTEIN_CODING	1		SDC3	9117	Grus americana	XM_054802657.1	XM_054802657.1			131	1384	1		NC_072874.1	4		6318914	6319184		minus	6311786	6360890	Chromosome 23 Reference bGruAme1.mat Primary Assembly	7474		XP_054658632.1			417				syndecan-3		PROTEIN_CODING_MODEL
Whooping crane	syndecan 3	129195940	PROTEIN_CODING	1		SDC3	9117	Grus americana	XM_054802657.1	XM_054802657.1			131	1384	1		NC_072874.1	5		6311786	6318042		minus	6311786	6360890	Chromosome 23 Reference bGruAme1.mat Primary Assembly	7474		XP_054658632.1			417				syndecan-3		PROTEIN_CODING_MODEL
fat sand rat	syndecan 3	129679655	PROTEIN_CODING	1		Sdc3	48139	Psammomys obesus	XM_055610983.1	XM_055610983.1			1	1206	1		NW_026591598.1	1		9186602	9186607		plus	9186602	9199493	NW_026591598 Unplaced Scaffold Reference mPsaObe1.curated_primary_1811 Primary Assembly	4826		XP_055466958.1			401				syndecan-3		PROTEIN_CODING_MODEL
fat sand rat	syndecan 3	129679655	PROTEIN_CODING	1		Sdc3	48139	Psammomys obesus	XM_055610983.1	XM_055610983.1			1	1206	1		NW_026591598.1	2		9190296	9190413		plus	9186602	9199493	NW_026591598 Unplaced Scaffold Reference mPsaObe1.curated_primary_1811 Primary Assembly	4826		XP_055466958.1			401				syndecan-3		PROTEIN_CODING_MODEL
fat sand rat	syndecan 3	129679655	PROTEIN_CODING	1		Sdc3	48139	Psammomys obesus	XM_055610983.1	XM_055610983.1			1	1206	1		NW_026591598.1	3		9191716	9192338		plus	9186602	9199493	NW_026591598 Unplaced Scaffold Reference mPsaObe1.curated_primary_1811 Primary Assembly	4826		XP_055466958.1			401				syndecan-3		PROTEIN_CODING_MODEL
fat sand rat	syndecan 3	129679655	PROTEIN_CODING	1		Sdc3	48139	Psammomys obesus	XM_055610983.1	XM_055610983.1			1	1206	1		NW_026591598.1	4		9194757	9195048		plus	9186602	9199493	NW_026591598 Unplaced Scaffold Reference mPsaObe1.curated_primary_1811 Primary Assembly	4826		XP_055466958.1			401				syndecan-3		PROTEIN_CODING_MODEL
fat sand rat	syndecan 3	129679655	PROTEIN_CODING	1		Sdc3	48139	Psammomys obesus	XM_055610983.1	XM_055610983.1			1	1206	1		NW_026591598.1	5		9195707	9199493		plus	9186602	9199493	NW_026591598 Unplaced Scaffold Reference mPsaObe1.curated_primary_1811 Primary Assembly	4826		XP_055466958.1			401				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	131567963	PROTEIN_CODING	1		SDC3	2857398	Ammospiza caudacuta	XM_058819792.1	XM_058819792.1			30	1310	1		NC_080617.1	1		2003185	2003303		minus	1962073	2003303	Chromosome 25 Reference bAmmCau1.pri	1369		XP_058675775.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	131567963	PROTEIN_CODING	1		SDC3	2857398	Ammospiza caudacuta	XM_058819792.1	XM_058819792.1			30	1310	1		NC_080617.1	2		1966150	1966267		minus	1962073	2003303	Chromosome 25 Reference bAmmCau1.pri	1369		XP_058675775.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	131567963	PROTEIN_CODING	1		SDC3	2857398	Ammospiza caudacuta	XM_058819792.1	XM_058819792.1			30	1310	1		NC_080617.1	3		1964848	1965482		minus	1962073	2003303	Chromosome 25 Reference bAmmCau1.pri	1369		XP_058675775.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	131567963	PROTEIN_CODING	1		SDC3	2857398	Ammospiza caudacuta	XM_058819792.1	XM_058819792.1			30	1310	1		NC_080617.1	4		1963043	1963313		minus	1962073	2003303	Chromosome 25 Reference bAmmCau1.pri	1369		XP_058675775.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	131567963	PROTEIN_CODING	1		SDC3	2857398	Ammospiza caudacuta	XM_058819792.1	XM_058819792.1			30	1310	1		NC_080617.1	5		1962073	1962298		minus	1962073	2003303	Chromosome 25 Reference bAmmCau1.pri	1369		XP_058675775.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	132083756	PROTEIN_CODING	1		SDC3	2857394	Ammospiza nelsoni	XM_059488626.1	XM_059488626.1			30	1310	1		NC_080657.1	1		6256122	6256240		plus	6256122	6304764	Chromosome 25 Reference bAmmNel1.pri	8122		XP_059344609.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	132083756	PROTEIN_CODING	1		SDC3	2857394	Ammospiza nelsoni	XM_059488626.1	XM_059488626.1			30	1310	1		NC_080657.1	2		6293984	6294101		plus	6256122	6304764	Chromosome 25 Reference bAmmNel1.pri	8122		XP_059344609.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	132083756	PROTEIN_CODING	1		SDC3	2857394	Ammospiza nelsoni	XM_059488626.1	XM_059488626.1			30	1310	1		NC_080657.1	3		6294770	6295404		plus	6256122	6304764	Chromosome 25 Reference bAmmNel1.pri	8122		XP_059344609.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	132083756	PROTEIN_CODING	1		SDC3	2857394	Ammospiza nelsoni	XM_059488626.1	XM_059488626.1			30	1310	1		NC_080657.1	4		6296939	6297209		plus	6256122	6304764	Chromosome 25 Reference bAmmNel1.pri	8122		XP_059344609.1			426				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	132083756	PROTEIN_CODING	1		SDC3	2857394	Ammospiza nelsoni	XM_059488626.1	XM_059488626.1			30	1310	1		NC_080657.1	5		6297786	6304764		plus	6256122	6304764	Chromosome 25 Reference bAmmNel1.pri	8122		XP_059344609.1			426				syndecan-3		PROTEIN_CODING_MODEL
Daubenton's bat	syndecan 3	132231409	PROTEIN_CODING	1		SDC3	98922	Myotis daubentonii	XM_059690469.1	XM_059690469.1			201	1526	1		NC_081842.1	1		200599409	200599743		plus	200599409	200636397	Chromosome 3 Reference mMyoDau2.1	5203		XP_059546452.1			441				syndecan-3		PROTEIN_CODING_MODEL
Daubenton's bat	syndecan 3	132231409	PROTEIN_CODING	1		SDC3	98922	Myotis daubentonii	XM_059690469.1	XM_059690469.1			201	1526	1		NC_081842.1	2		200627672	200627789		plus	200599409	200636397	Chromosome 3 Reference mMyoDau2.1	5203		XP_059546452.1			441				syndecan-3		PROTEIN_CODING_MODEL
Daubenton's bat	syndecan 3	132231409	PROTEIN_CODING	1		SDC3	98922	Myotis daubentonii	XM_059690469.1	XM_059690469.1			201	1526	1		NC_081842.1	3		200629309	200629922		plus	200599409	200636397	Chromosome 3 Reference mMyoDau2.1	5203		XP_059546452.1			441				syndecan-3		PROTEIN_CODING_MODEL
Daubenton's bat	syndecan 3	132231409	PROTEIN_CODING	1		SDC3	98922	Myotis daubentonii	XM_059690469.1	XM_059690469.1			201	1526	1		NC_081842.1	4		200631373	200631664		plus	200599409	200636397	Chromosome 3 Reference mMyoDau2.1	5203		XP_059546452.1			441				syndecan-3		PROTEIN_CODING_MODEL
Daubenton's bat	syndecan 3	132231409	PROTEIN_CODING	1		SDC3	98922	Myotis daubentonii	XM_059690469.1	XM_059690469.1			201	1526	1		NC_081842.1	5		200632554	200636397		plus	200599409	200636397	Chromosome 3 Reference mMyoDau2.1	5203		XP_059546452.1			441				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140798.1	XM_060140798.1			230	1255	2		NC_083096.1	1		161974615	161974693		plus	161974615	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5147	transcript variant X2	XP_059996781.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140798.1	XM_060140798.1			230	1255	2		NC_083096.1	2		162003003	162003120		plus	161974615	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5147	transcript variant X2	XP_059996781.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140798.1	XM_060140798.1			230	1255	2		NC_083096.1	3		162004770	162005368		plus	161974615	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5147	transcript variant X2	XP_059996781.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140798.1	XM_060140798.1			230	1255	2		NC_083096.1	4		162007446	162007737		plus	161974615	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5147	transcript variant X2	XP_059996781.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140798.1	XM_060140798.1			230	1255	2		NC_083096.1	5		162008700	162012758		plus	161974615	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5147	transcript variant X2	XP_059996781.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140797.1	XM_060140797.1			283	1308	2		NC_083096.1	1		161981104	161981235		plus	161981104	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5200	transcript variant X1	XP_059996780.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140797.1	XM_060140797.1			283	1308	2		NC_083096.1	2		162003003	162003120		plus	161981104	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5200	transcript variant X1	XP_059996780.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140797.1	XM_060140797.1			283	1308	2		NC_083096.1	3		162004770	162005368		plus	161981104	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5200	transcript variant X1	XP_059996780.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140797.1	XM_060140797.1			283	1308	2		NC_083096.1	4		162007446	162007737		plus	161981104	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5200	transcript variant X1	XP_059996780.1			341				syndecan-3		PROTEIN_CODING_MODEL
white-beaked dolphin	syndecan 3	132515022	PROTEIN_CODING	2		SDC3	27610	Lagenorhynchus albirostris	XM_060140797.1	XM_060140797.1			283	1308	2		NC_083096.1	5		162008700	162012758		plus	161981104	162012758	Chromosome 2 Reference mLagAlb1.1 Primary Assembly	5200	transcript variant X1	XP_059996780.1			341				syndecan-3		PROTEIN_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	1		1636530	1636654		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	2		1610988	1611105		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	3		1609984	1610576		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	4		1608378	1608648		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	5		1606408	1607637		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607478.1						4		NC_088267.1	6		1602079	1606230		minus	1602079	1636654	Chromosome 23 Reference bCalNic1.hap1	6489	transcript variant X3										NON_CODING_MODEL
Nicobar pigeon	syndecan 3	135997783	PROTEIN_CODING	1		SDC3	187106	Caloenas nicobarica	XR_010607477.1						4		NC_088267.1	1		1636530	1636654		minus	1602082	1636654	Chromosome 23 Reference bCalNic1.hap1	4757	transcript variant X2										NON_CODING_MODEL
