Common Name	Description	NCBI GeneID	Gene Type	Protein Count	RNA Type	Symbol	Taxonomic ID	Taxonomic Name	Transcript Accession	Transcript CDS Sequence Accession	Transcript CDS Order	Transcript CDS Orientation	Transcript CDS Start	Transcript CDS Stop	Transcript Count	Transcript Ensembl Transcript	Transcript Genomic Accession 	Transcript Genomic Exons Order	Transcript Genomic Exons Orientation	Transcript Genomic Exons Start	Transcript Genomic Exons Stop	Transcript Genomic Order	Transcript Genomic Orientation	Transcript Genomic Start	Transcript Genomic Stop	Transcript Genomic Seq Name	Transcript Transcript Length	Transcript Transcript Name	Transcript Protein Accession	Transcript Protein Ensembl Protein	Transcript Protein Isoform	Transcript Protein Length	Transcript Protein Mature Peptide Accession	Transcript Protein Mature Peptide Length	Transcript Protein Mature Peptide Name	Transcript Protein Name	Transcript Select Category	Transcript Type
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	1		23190855	23191113		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	2		23188691	23188875		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	3		23188051	23188215		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	4		23187737	23187959		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	5		23185601	23185773		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	6		23185282	23185513		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	7		23185039	23185191		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	8		23184877	23184956		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344468.1	XM_023344468.1			172	1581	2		NC_036455.1	9		23183636	23184210		minus	23183636	23191113	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2045	transcript variant X2	XP_023200236.1		isoform X2	469				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	1		23190855	23191109		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	2		23188691	23188875		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	3		23188051	23188215		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	4		23187737	23187959		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	5		23185867	23185995		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	6		23185601	23185773		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	7		23185282	23185513		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	8		23185039	23185191		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	9		23184876	23184956		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
southern platyfish	matrilin 1	102218683	PROTEIN_CODING	2		matn1	8083	Xiphophorus maculatus	XM_023344467.1	XM_023344467.1			168	1646	2	ENSXMAT00000030963.1	NC_036455.1	10		23183636	23184208		minus	23183636	23191109	Chromosome 13 Reference X_maculatus-5.0-male Primary Assembly	2169	transcript variant X1	XP_023200235.1	ENSXMAP00000027760.1	isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	1		5438703	5438790		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	2		5435267	5435613		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	3		5430563	5430785		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	4		5427413	5427538		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	5		5426527	5426940		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	6		5424453	5424605		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	7		5423819	5423899		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Anna's hummingbird	matrilin 1	103530808	PROTEIN_CODING	1		MATN1	9244	Calypte anna	XM_008496391.1	XM_008496391.1			1	1482	1		NC_044268.1	8		5421370	5421473		minus	5421370	5438790	Chromosome 23 Reference bCalAnn1_v1.p	1536		XP_008494613.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	1		115122	115209		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	2		118297	118643		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	3		123725	123947		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	4		126410	126535		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	5		126792	127205		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	6		129050	129202		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	7		131373	131453		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
bar-tailed trogon	matrilin 1	104278879	PROTEIN_CODING	1		MATN1	57397	Apaloderma vittatum	XM_009875993.1	XM_009875993.1			1	1482	1		NW_009733642.1	8		132533	132824		plus	115122	132824	NW_009733642.1 Unplaced Scaffold Reference ASM70340v1	1724		XP_009874295.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	1		106517	106604		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	2		109717	110063		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	3		115755	115977		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	4		118426	118551		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	5		118817	119230		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	6		120898	121050		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	7		123638	123718		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Kea	matrilin 1	104403195	PROTEIN_CODING	1		MATN1	176057	Nestor notabilis	XM_010011256.1	XM_010011256.1			1	1482	1		NW_009921667.1	8		124804	125101		plus	106517	125101	NW_009921667.1 Unplaced Scaffold Reference ASM69687v1	1730		XP_010009558.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	1		143687	143774		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	2		146930	147276		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	3		155075	155297		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	4		157847	157972		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	5		158253	158666		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	6		160548	160700		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	7		163253	163333		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
East African grey crowned-crane	matrilin 1	104636878	PROTEIN_CODING	1		MATN1	100784	Balearica regulorum gibbericeps	XM_010304175.1	XM_010304175.1			1	1482	1		NW_010760012.1	8		164895	165196		plus	143687	165196	NW_010760012.1 Unplaced Scaffold Reference ASM70989v1 Primary Assembly	1734		XP_010302477.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	1		39181606	39181758		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	2		39179880	39180040		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	3		39178342	39178526		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	4		39178086	39178250		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	5		39177775	39177997		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	6		39176774	39176896		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	7		39176451	39176623		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	8		39176133	39176364		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	9		39175895	39176047		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	10		39175724	39175804		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264222.2	XM_019264222.2			218	1699	2	ENSLCRT00005022031.1	NC_040023.1	11		39174410	39175602		minus	39174410	39181758	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	2842	transcript variant X1	XP_019119767.1	ENSLCRP00005021615.1	isoform X1	493				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	1		39179880	39181511		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	2		39178342	39178526		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	3		39178086	39178250		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	4		39177775	39177997		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	5		39176451	39176623		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	6		39176133	39176364		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	7		39175895	39176047		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	8		39175724	39175804		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
large yellow croaker	matrilin 1	104922076	PROTEIN_CODING	2		matn1	215358	Larimichthys crocea	XM_019264223.2	XM_019264223.2			1536	2894	2		NC_040023.1	9		39174410	39175602		minus	39174410	39181511	Chromosome XIII Reference L_crocea_2.0 Primary Assembly	4037	transcript variant X2	XP_019119768.1		isoform X2	452				cartilage matrix protein		PROTEIN_CODING_MODEL
